,id,age,sex,city,country,followers_count,last_seen,costs_to_rur,games
3637,747390374,19,мужской,город не указан,россия,0,03.09.2022,25000.0,Hearthstone
3638,747372379,19,мужской,москва,россия,3,03.09.2022,25000.0,StarCraft 2
3639,747335657,24,мужской,город не указан,россия,1,03.09.2022,25000.0,FIFA
3640,747333222,19,мужской,город не указан,россия,,03.09.2022,25000.0,FIFA
3641,747307009,28,мужской,город не указан,россия,0,02.09.2022,25000.0,FIFA
3642,747305116,21,мужской,город не указан,россия,0,03.09.2022,25000.0,FIFA
3643,747297557,20,женский,город не указан,россия,0,03.09.2022,25000.0,FIFA
3644,747293992,24,мужской,город не указан,россия,1,03.09.2022,25000.0,FIFA
3645,747292928,18,женский,город не указан,россия,0,01.09.2022,25000.0,FIFA
3646,747264854,22,мужской,калининград,россия,0,03.09.2022,25000.0,FIFA
3647,747252281,27,мужской,город не указан,россия,1,30.08.2022,25000.0,FIFA
3648,747210912,24,мужской,город не указан,россия,0,03.09.2022,25000.0,PUBG
3649,747205549,23,мужской,город не указан,россия,0,03.09.2022,25000.0,PUBG
3650,747205328,20,мужской,новокузнецк,россия,126,03.09.2022,25000.0,PUBG
3651,747204236,25,мужской,город не указан,россия,0,03.09.2022,25000.0,PUBG
3652,747203470,19,мужской,город не указан,россия,0,03.09.2022,25000.0,PUBG
3653,747202749,22,мужской,город не указан,россия,2,29.08.2022,25000.0,PUBG
3654,747192431,20,мужской,город не указан,россия,,03.09.2022,25000.0,PUBG
3655,747188916,20,мужской,город не указан,россия,0,03.09.2022,25000.0,StarCraft 2
3656,747166008,21,мужской,город не указан,россия,0,03.09.2022,25000.0,Apex Legends
3657,747158289,24,мужской,город не указан,россия,1,03.09.2022,25000.0,Apex Legends
3658,747155274,17,женский,город не указан,россия,4,03.09.2022,25000.0,Apex Legends
3659,747143009,29,мужской,боготол,россия,0,31.08.2022,25000.0,Apex Legends
3660,747116809,23,мужской,город не указан,россия,1,02.09.2022,25000.0,Apex Legends
3661,747095738,26,мужской,detroit,сша,0,03.09.2022,250000.0,Apex Legends
3662,747088130,16,женский,город не указан,россия,1,03.09.2022,25000.0,StarCraft 2
3663,747079216,19,мужской,город не указан,россия,0,29.08.2022,25000.0,League of Legends
3664,747078950,21,мужской,город не указан,россия,,03.09.2022,25000.0,League of Legends
3665,747069812,68,мужской,город не указан,россия,,02.09.2022,25000.0,League of Legends
3666,747064162,26,женский,город не указан,россия,0,31.08.2022,25000.0,Hearthstone
3667,747060792,102,мужской,город не указан,россия,7,03.09.2022,25000.0,Overwatch
3668,747057291,24,мужской,город не указан,россия,0,03.09.2022,25000.0,Overwatch
3669,747051508,42,мужской,город не указан,россия,1,03.09.2022,25000.0,Overwatch
3670,747039451,24,мужской,город не указан,россия,1,03.09.2022,25000.0,Overwatch
3671,747033693,19,мужской,город не указан,россия,1,29.08.2022,25000.0,Overwatch
3672,747026040,22,женский,город не указан,россия,,03.09.2022,25000.0,Overwatch
3673,747010356,33,мужской,город не указан,россия,0,30.08.2022,25000.0,Dota 2
3674,747010356,33,мужской,город не указан,россия,0,30.08.2022,25000.0,CS:GO
3675,747010356,33,мужской,город не указан,россия,0,30.08.2022,25000.0,Warcraft III
3676,747007736,23,мужской,город не указан,россия,0,03.09.2022,25000.0,Dota 2
3677,747007736,23,мужской,город не указан,россия,0,03.09.2022,25000.0,CS:GO
3678,747007736,23,мужской,город не указан,россия,0,03.09.2022,25000.0,Warcraft III
3679,746997676,36,мужской,город не указан,россия,0,02.09.2022,25000.0,Dota 2
3680,746997676,36,мужской,город не указан,россия,0,02.09.2022,25000.0,CS:GO
3681,746997676,36,мужской,город не указан,россия,0,02.09.2022,25000.0,Warcraft III
3682,746988355,23,мужской,los angeles,сша,,03.09.2022,250000.0,Dota 2
3683,746988355,23,мужской,los angeles,сша,,03.09.2022,250000.0,CS:GO
3684,746988355,23,мужской,los angeles,сша,,03.09.2022,250000.0,Warcraft III
3685,746982064,25,мужской,гомель,беларусь,5,03.09.2022,75000.0,Overwatch
3686,746946221,18,мужской,смоленск,россия,4,03.09.2022,25000.0,Overwatch
3687,746941743,42,мужской,город не указан,россия,3,03.09.2022,25000.0,Dota 2
3688,746932372,23,женский,город не указан,россия,,03.09.2022,25000.0,Dota 2
3689,746930368,19,мужской,город не указан,россия,2,02.09.2022,25000.0,Dota 2
3690,746929375,18,мужской,город не указан,россия,1,03.09.2022,25000.0,Dota 2
3691,746924560,47,мужской,город не указан,россия,,03.09.2022,25000.0,Dota 2
3692,746922360,24,мужской,город не указан,россия,0,02.09.2022,25000.0,StarCraft 2
3693,746905343,27,мужской,лох,россия,16,03.09.2022,25000.0,StarCraft 2
3694,746873424,18,женский,санкт-петербург,россия,,03.09.2022,25000.0,StarCraft 2
3695,746871744,20,мужской,город не указан,россия,1,03.09.2022,25000.0,StarCraft 2
3696,746845033,24,мужской,город не указан,россия,0,03.09.2022,25000.0,StarCraft 2
3697,746825844,18,мужской,город не указан,россия,,03.09.2022,25000.0,StarCraft 2
3698,746822021,25,женский,город не указан,россия,0,29.08.2022,25000.0,StarCraft 2
3699,746820480,21,мужской,город не указан,россия,2,02.09.2022,25000.0,StarCraft 2
3700,746811681,17,мужской,город не указан,россия,0,03.09.2022,25000.0,StarCraft 2
3701,746805858,22,мужской,город не указан,россия,0,03.09.2022,25000.0,StarCraft 2
3702,746801475,27,мужской,город не указан,россия,0,03.09.2022,25000.0,StarCraft 2
3703,746779438,17,женский,город не указан,россия,0,03.09.2022,25000.0,StarCraft 2
3704,746762696,20,женский,город не указан,россия,,02.09.2022,25000.0,StarCraft 2
3705,746737844,61,женский,город не указан,россия,3,03.09.2022,25000.0,StarCraft 2
3706,746731609,17,мужской,город не указан,россия,,03.09.2022,25000.0,League of Legends
3707,746698644,21,женский,город не указан,россия,0,27.08.2022,25000.0,League of Legends
3708,746696956,16,мужской,город не указан,россия,55,03.09.2022,25000.0,League of Legends
3709,746689041,19,мужской,город не указан,россия,0,26.08.2022,25000.0,League of Legends
3710,746682587,17,мужской,город не указан,россия,0,03.09.2022,25000.0,League of Legends
3711,746681294,22,мужской,город не указан,россия,3,28.08.2022,25000.0,League of Legends
3712,746674361,18,мужской,город не указан,россия,5,03.09.2022,25000.0,Warface
3713,746667568,24,женский,город не указан,россия,,03.09.2022,25000.0,Warface
3714,746654081,23,мужской,город не указан,россия,0,30.08.2022,25000.0,Warface
3715,746652610,21,мужской,город не указан,россия,0,31.08.2022,25000.0,Warface
3716,746649406,46,мужской,москва,россия,0,03.09.2022,25000.0,Warcraft III
3717,746644083,24,мужской,город не указан,россия,1,03.09.2022,25000.0,Warcraft III
3718,746638546,25,мужской,город не указан,россия,1,01.09.2022,25000.0,Warcraft III
3719,746630658,21,мужской,город не указан,россия,6,01.09.2022,25000.0,Warcraft III
3720,746626537,20,женский,город не указан,россия,,03.09.2022,25000.0,Warcraft III
3721,746617876,25,женский,город не указан,россия,0,02.09.2022,25000.0,Warcraft III
3722,746604115,24,мужской,город не указан,россия,0,03.09.2022,25000.0,League of Legends
3723,746604115,24,мужской,город не указан,россия,0,03.09.2022,25000.0,Valorant
3724,746604115,24,мужской,город не указан,россия,0,03.09.2022,25000.0,Apex Legends
3725,746593582,33,мужской,город не указан,россия,6,03.09.2022,25000.0,League of Legends
3726,746593582,33,мужской,город не указан,россия,6,03.09.2022,25000.0,Valorant
3727,746593582,33,мужской,город не указан,россия,6,03.09.2022,25000.0,Apex Legends
3728,746559307,23,мужской,gdańsk,польша,0,03.09.2022,531500.0,League of Legends
3729,746559307,23,мужской,gdańsk,польша,0,03.09.2022,531500.0,Valorant
3730,746559307,23,мужской,gdańsk,польша,0,03.09.2022,531500.0,Apex Legends
3731,746556669,17,мужской,город не указан,россия,0,31.08.2022,25000.0,League of Legends
3732,746556669,17,мужской,город не указан,россия,0,31.08.2022,25000.0,Valorant
3733,746556669,17,мужской,город не указан,россия,0,31.08.2022,25000.0,Apex Legends
3734,746554994,20,мужской,город не указан,россия,3,03.09.2022,25000.0,League of Legends
3735,746554994,20,мужской,город не указан,россия,3,03.09.2022,25000.0,Valorant
3736,746554994,20,мужской,город не указан,россия,3,03.09.2022,25000.0,Apex Legends
3737,746537829,24,мужской,город не указан,россия,,02.09.2022,25000.0,Warface
3738,746523822,18,мужской,город не указан,россия,1,03.09.2022,25000.0,Free Fire
3739,746516551,19,женский,город не указан,россия,0,31.08.2022,25000.0,Free Fire
3740,746509249,18,мужской,нефтеюганск,россия,,03.09.2022,25000.0,Free Fire
3741,746494957,17,мужской,город не указан,россия,2,27.08.2022,25000.0,Free Fire
3742,746464974,23,мужской,город не указан,россия,1,03.09.2022,25000.0,Free Fire
3743,746458261,24,мужской,орёл,россия,8,03.09.2022,25000.0,Dota Underlords
3744,746442340,25,мужской,город не указан,россия,1,29.08.2022,25000.0,Dota Underlords
3745,746415556,26,мужской,город не указан,россия,,01.09.2022,25000.0,Hearthstone
3746,746415546,19,мужской,город не указан,россия,0,03.09.2022,25000.0,Hearthstone
3747,746411025,19,женский,город не указан,россия,,01.09.2022,25000.0,Dota Underlords
3748,746393436,20,мужской,город не указан,россия,2,03.09.2022,25000.0,PUBG
3749,746391442,22,мужской,город не указан,россия,0,03.09.2022,25000.0,PUBG
3750,746385733,26,мужской,город не указан,россия,0,03.09.2022,25000.0,PUBG
3751,746385301,19,мужской,город не указан,россия,0,03.09.2022,25000.0,PUBG
3752,746365414,17,мужской,город не указан,россия,0,03.09.2022,25000.0,Hearthstone
3753,746362373,23,мужской,город не указан,россия,0,03.09.2022,25000.0,Hearthstone
3754,746341881,20,мужской,город не указан,россия,2,03.09.2022,25000.0,Dota 2
3755,746341881,20,мужской,город не указан,россия,2,03.09.2022,25000.0,CS:GO
3756,746341881,20,мужской,город не указан,россия,2,03.09.2022,25000.0,Warcraft III
3757,746322327,20,мужской,город не указан,россия,0,03.09.2022,25000.0,Dota 2
3758,746322327,20,мужской,город не указан,россия,0,03.09.2022,25000.0,CS:GO
3759,746322327,20,мужской,город не указан,россия,0,03.09.2022,25000.0,Warcraft III
3760,746316475,20,мужской,город не указан,россия,,03.09.2022,25000.0,Dota 2
3761,746316475,20,мужской,город не указан,россия,,03.09.2022,25000.0,CS:GO
3762,746316475,20,мужской,город не указан,россия,,03.09.2022,25000.0,Warcraft III
3763,746310324,54,мужской,город не указан,россия,0,29.08.2022,25000.0,Quake Champions
3764,746294671,18,мужской,город не указан,россия,3,03.09.2022,25000.0,Quake Champions
3765,746251684,29,мужской,город не указан,россия,,01.09.2022,25000.0,Quake Champions
3766,746211820,21,мужской,город не указан,россия,2,25.08.2022,25000.0,Dota 2
3767,746205160,24,мужской,город не указан,россия,0,02.09.2022,25000.0,Dota 2
3768,746193054,22,мужской,город не указан,россия,2,27.08.2022,25000.0,Dota 2
3769,746181189,23,мужской,город не указан,россия,0,23.08.2022,25000.0,Dota 2
3770,746176291,23,мужской,город не указан,россия,1,02.09.2022,25000.0,Dota 2
3771,746154318,19,мужской,город не указан,россия,0,24.08.2022,25000.0,Dota 2
3772,746145426,19,мужской,город не указан,россия,1,01.09.2022,25000.0,League of Legends
3773,746145426,19,мужской,город не указан,россия,1,01.09.2022,25000.0,Valorant
3774,746145426,19,мужской,город не указан,россия,1,01.09.2022,25000.0,Apex Legends
3775,746135033,23,мужской,город не указан,россия,0,31.08.2022,25000.0,League of Legends
3776,746135033,23,мужской,город не указан,россия,0,31.08.2022,25000.0,Valorant
3777,746135033,23,мужской,город не указан,россия,0,31.08.2022,25000.0,Apex Legends
3778,746117744,23,мужской,город не указан,россия,2,31.08.2022,25000.0,League of Legends
3779,746117744,23,мужской,город не указан,россия,2,31.08.2022,25000.0,Valorant
3780,746117744,23,мужской,город не указан,россия,2,31.08.2022,25000.0,Apex Legends
3781,746108077,17,мужской,город не указан,россия,3,03.09.2022,25000.0,League of Legends
3782,746108077,17,мужской,город не указан,россия,3,03.09.2022,25000.0,Valorant
3783,746108077,17,мужской,город не указан,россия,3,03.09.2022,25000.0,Apex Legends
3784,746069959,24,мужской,город не указан,россия,2,01.09.2022,25000.0,League of Legends
3785,746069959,24,мужской,город не указан,россия,2,01.09.2022,25000.0,Valorant
3786,746069959,24,мужской,город не указан,россия,2,01.09.2022,25000.0,Apex Legends
3787,746065687,24,мужской,город не указан,россия,0,23.08.2022,25000.0,Quake Champions
3788,746063145,25,мужской,город не указан,россия,0,30.08.2022,25000.0,Overwatch
3789,746062142,24,женский,город не указан,россия,3,03.09.2022,25000.0,Overwatch
3790,746061806,27,мужской,город не указан,россия,1,03.09.2022,25000.0,Overwatch
3791,746011784,19,женский,севастополь,россия,4,03.09.2022,25000.0,Overwatch
3792,745994717,24,мужской,санкт-петербург,россия,2,03.09.2022,25000.0,Quake Champions
3793,745982958,20,мужской,gaborone,ботсвана,8,03.09.2022,150000.0,Warcraft III
3794,745977313,25,мужской,город не указан,россия,1,02.09.2022,25000.0,Warcraft III
3795,745972964,23,мужской,город не указан,россия,,03.09.2022,25000.0,Warcraft III
3796,745953561,25,мужской,город не указан,россия,,28.08.2022,25000.0,Apex Legends
3797,745946297,26,мужской,москва,россия,23,03.09.2022,25000.0,Apex Legends
3798,745940930,22,мужской,город не указан,россия,3,31.08.2022,25000.0,Apex Legends
3799,745940418,45,мужской,город не указан,россия,0,03.09.2022,25000.0,Apex Legends
3800,745933696,20,мужской,город не указан,россия,1,03.09.2022,25000.0,Apex Legends
3801,745924660,24,мужской,город не указан,россия,0,27.08.2022,25000.0,Apex Legends
3802,745913649,20,мужской,город не указан,россия,5,03.09.2022,25000.0,Apex Legends
3803,745904650,45,мужской,город не указан,россия,,03.09.2022,25000.0,Apex Legends
3804,745902306,24,мужской,город не указан,россия,0,03.09.2022,25000.0,Warface
3805,745901471,24,мужской,город не указан,россия,5,01.09.2022,25000.0,Warface
3806,745896670,20,мужской,ростов-на-дону,россия,,03.09.2022,25000.0,PUBG
3807,745884578,40,мужской,город не указан,россия,1,30.08.2022,25000.0,PUBG
3808,745884282,29,мужской,город не указан,россия,0,03.09.2022,25000.0,PUBG
3809,745864209,25,женский,город не указан,россия,6,03.09.2022,25000.0,PUBG
3810,745858958,16,мужской,город не указан,россия,1,02.09.2022,25000.0,Warface
3811,745840721,18,мужской,запорожье,украина,0,02.09.2022,100000.0,Warface
3812,745822729,24,мужской,город не указан,россия,0,01.09.2022,25000.0,Warface
3813,745814557,25,мужской,город не указан,россия,0,03.09.2022,25000.0,Warface
3814,745814052,21,мужской,город не указан,россия,,03.09.2022,25000.0,Warface
3815,745810738,20,мужской,город не указан,россия,0,02.09.2022,25000.0,Warface
3816,745808451,23,мужской,город не указан,россия,1,03.09.2022,25000.0,Overwatch
3817,745776749,34,женский,город не указан,россия,20,03.09.2022,25000.0,Overwatch
3818,745776361,20,мужской,город не указан,россия,,03.09.2022,25000.0,Overwatch
3819,745775160,24,мужской,город не указан,россия,0,03.09.2022,25000.0,Overwatch
3820,745771390,24,женский,город не указан,россия,,03.09.2022,25000.0,Warface
3821,745765371,23,мужской,город не указан,россия,0,21.08.2022,25000.0,Warface
3822,745760946,21,мужской,город не указан,россия,0,03.09.2022,25000.0,Warface
3823,745751168,20,мужской,город не указан,россия,1,01.09.2022,25000.0,League of Legends
3824,745751168,20,мужской,город не указан,россия,1,01.09.2022,25000.0,Valorant
3825,745751168,20,мужской,город не указан,россия,1,01.09.2022,25000.0,Apex Legends
3826,745748057,31,мужской,караганда,казахстан,0,24.08.2022,1036000.0,League of Legends
3827,745748057,31,мужской,караганда,казахстан,0,24.08.2022,1036000.0,Valorant
3828,745748057,31,мужской,караганда,казахстан,0,24.08.2022,1036000.0,Apex Legends
3829,745747938,23,мужской,город не указан,россия,0,31.08.2022,25000.0,League of Legends
3830,745747938,23,мужской,город не указан,россия,0,31.08.2022,25000.0,Valorant
3831,745747938,23,мужской,город не указан,россия,0,31.08.2022,25000.0,Apex Legends
3832,745745790,19,мужской,санкт-петербург,россия,1,28.08.2022,25000.0,League of Legends
3833,745745790,19,мужской,санкт-петербург,россия,1,28.08.2022,25000.0,Valorant
3834,745745790,19,мужской,санкт-петербург,россия,1,28.08.2022,25000.0,Apex Legends
3835,745733143,17,мужской,владимир,россия,0,03.09.2022,25000.0,League of Legends
3836,745733143,17,мужской,владимир,россия,0,03.09.2022,25000.0,Valorant
3837,745733143,17,мужской,владимир,россия,0,03.09.2022,25000.0,Apex Legends
3838,745706366,18,мужской,москва,россия,0,03.09.2022,25000.0,Warcraft III
3839,745679461,20,мужской,город не указан,россия,,02.09.2022,25000.0,Warcraft III
3840,745674712,18,мужской,город не указан,россия,,03.09.2022,25000.0,Warcraft III
3841,745651528,20,мужской,санкт-петербург,россия,1,03.09.2022,25000.0,Warcraft III
3842,745643401,16,мужской,город не указан,россия,1,02.09.2022,25000.0,Warcraft III
3843,745642657,19,мужской,город не указан,россия,,03.09.2022,25000.0,Warcraft III
3844,745635313,45,мужской,город не указан,россия,0,03.09.2022,25000.0,League of Legends
3845,745615780,21,мужской,город не указан,россия,,03.09.2022,25000.0,League of Legends
3846,745615087,26,мужской,город не указан,россия,3,03.09.2022,25000.0,League of Legends
3847,745607137,25,мужской,город не указан,россия,3,02.09.2022,25000.0,League of Legends
3848,745601885,25,женский,город не указан,россия,,02.09.2022,25000.0,League of Legends
3849,745600460,20,мужской,город не указан,россия,0,24.08.2022,25000.0,League of Legends
3850,745594626,25,мужской,казань,россия,,31.08.2022,25000.0,League of Legends
3851,745584629,39,мужской,город не указан,россия,1,03.09.2022,25000.0,Dota 2
3852,745584629,39,мужской,город не указан,россия,1,03.09.2022,25000.0,CS:GO
3853,745584629,39,мужской,город не указан,россия,1,03.09.2022,25000.0,Warcraft III
3854,745578487,27,мужской,город не указан,россия,8,03.09.2022,25000.0,Dota 2
3855,745578487,27,мужской,город не указан,россия,8,03.09.2022,25000.0,CS:GO
3856,745578487,27,мужской,город не указан,россия,8,03.09.2022,25000.0,Warcraft III
3857,745578062,23,мужской,санкт-петербург,россия,1,27.08.2022,25000.0,Dota 2
3858,745578062,23,мужской,санкт-петербург,россия,1,27.08.2022,25000.0,CS:GO
3859,745578062,23,мужской,санкт-петербург,россия,1,27.08.2022,25000.0,Warcraft III
3860,745574641,23,мужской,город не указан,россия,1,03.09.2022,25000.0,Dota 2
3861,745574641,23,мужской,город не указан,россия,1,03.09.2022,25000.0,CS:GO
3862,745574641,23,мужской,город не указан,россия,1,03.09.2022,25000.0,Warcraft III
3863,745564391,24,мужской,город не указан,россия,0,26.08.2022,25000.0,Dota 2
3864,745564391,24,мужской,город не указан,россия,0,26.08.2022,25000.0,CS:GO
3865,745564391,24,мужской,город не указан,россия,0,26.08.2022,25000.0,Warcraft III
3866,745558708,18,мужской,город не указан,россия,1,24.08.2022,25000.0,League of Legends
3867,745554624,23,мужской,новосибирск,россия,1,03.09.2022,25000.0,League of Legends
3868,745549847,16,мужской,город не указан,россия,0,03.09.2022,25000.0,League of Legends
3869,745545390,21,мужской,город не указан,россия,0,22.08.2022,25000.0,StarCraft 2
3870,745537142,21,мужской,город не указан,россия,2,25.08.2022,25000.0,StarCraft 2
3871,745536981,24,женский,город не указан,россия,0,03.09.2022,25000.0,StarCraft 2
3872,745524848,21,мужской,новосибирск,россия,10,03.09.2022,25000.0,StarCraft 2
3873,745496058,16,женский,город не указан,россия,1,02.09.2022,25000.0,StarCraft 2
3874,745494309,24,женский,город не указан,россия,2,03.09.2022,25000.0,StarCraft 2
3875,745487862,26,женский,город не указан,россия,,03.09.2022,25000.0,StarCraft 2
3876,745477679,21,мужской,город не указан,россия,5,03.09.2022,25000.0,PUBG
3877,745477662,25,мужской,город не указан,россия,4,03.09.2022,25000.0,PUBG
3878,745476232,24,мужской,город не указан,россия,1,03.09.2022,25000.0,PUBG
3879,745469579,21,мужской,город не указан,россия,2,03.09.2022,25000.0,StarCraft 2
3880,745462936,26,женский,город не указан,россия,1,29.08.2022,25000.0,StarCraft 2
3881,745450287,19,женский,город не указан,россия,2,03.09.2022,25000.0,Dota Underlords
3882,745447849,23,мужской,город не указан,россия,,24.08.2022,25000.0,Hearthstone
3883,745430338,25,мужской,город не указан,россия,9,03.09.2022,25000.0,Hearthstone
3884,745422387,49,мужской,город не указан,россия,2,03.09.2022,25000.0,Hearthstone
3885,745404972,45,женский,город не указан,россия,0,03.09.2022,25000.0,Hearthstone
3886,745386728,25,мужской,рязань,россия,,03.09.2022,25000.0,Hearthstone
3887,745375914,20,мужской,новокузнецк,россия,0,23.08.2022,25000.0,Hearthstone
3888,745357196,45,мужской,владивосток,россия,,28.08.2022,25000.0,Hearthstone
3889,745355860,23,мужской,город не указан,россия,,03.09.2022,25000.0,Hearthstone
3890,745353661,27,мужской,иркутск,россия,4,03.09.2022,25000.0,Dota Underlords
3891,745343161,20,женский,город не указан,россия,,03.09.2022,25000.0,Fortnite
3892,745341463,21,мужской,город не указан,россия,0,21.08.2022,25000.0,Fortnite
3893,745340628,22,мужской,ярославль,россия,4,03.09.2022,25000.0,Fortnite
3894,745331891,21,женский,город не указан,россия,,03.09.2022,25000.0,Fortnite
3895,745328285,16,мужской,город не указан,россия,1,03.09.2022,25000.0,Fortnite
3896,745315627,22,мужской,город не указан,россия,6,03.09.2022,25000.0,Fortnite
3897,745315119,24,мужской,город не указан,россия,0,03.09.2022,25000.0,Warcraft III
3898,745302175,17,мужской,краснодарский,россия,2,03.09.2022,25000.0,Warcraft III
3899,745297323,26,мужской,город не указан,россия,1,03.09.2022,25000.0,Warcraft III
3900,745288981,26,мужской,самара,россия,1,02.09.2022,25000.0,Warcraft III
3901,745287827,49,мужской,город не указан,россия,1364,03.09.2022,25000.0,Warcraft III
3902,745274737,59,мужской,london,великобритания,,03.09.2022,531500.0,Warcraft III
3903,745272641,20,мужской,город не указан,россия,0,03.09.2022,25000.0,Warcraft III
3904,745261791,26,мужской,город не указан,россия,3,03.09.2022,25000.0,Warcraft III
3905,745244857,24,мужской,город не указан,россия,,03.09.2022,25000.0,Warcraft III
3906,745236954,16,мужской,город не указан,россия,1,02.09.2022,25000.0,Warcraft III
3907,745232049,24,мужской,город не указан,россия,6,26.08.2022,25000.0,Warcraft III
3908,745226323,40,мужской,город не указан,россия,3,02.09.2022,25000.0,Warcraft III
3909,745185508,20,мужской,город не указан,германия,0,31.08.2022,159450.0,Free Fire
3910,745155930,23,мужской,город не указан,россия,0,24.08.2022,25000.0,League of Legends
3911,745155930,23,мужской,город не указан,россия,0,24.08.2022,25000.0,Valorant
3912,745155930,23,мужской,город не указан,россия,0,24.08.2022,25000.0,Apex Legends
3913,745155428,18,мужской,город не указан,россия,0,03.09.2022,25000.0,League of Legends
3914,745155428,18,мужской,город не указан,россия,0,03.09.2022,25000.0,Valorant
3915,745155428,18,мужской,город не указан,россия,0,03.09.2022,25000.0,Apex Legends
3916,745154504,19,мужской,город не указан,россия,2,03.09.2022,25000.0,League of Legends
3917,745154504,19,мужской,город не указан,россия,2,03.09.2022,25000.0,Valorant
3918,745154504,19,мужской,город не указан,россия,2,03.09.2022,25000.0,Apex Legends
3919,745152988,17,мужской,город не указан,россия,,03.09.2022,25000.0,League of Legends
3920,745152988,17,мужской,город не указан,россия,,03.09.2022,25000.0,Valorant
3921,745152988,17,мужской,город не указан,россия,,03.09.2022,25000.0,Apex Legends
3922,745150478,48,женский,екатеринбург,россия,2,26.08.2022,25000.0,StarCraft 2
3923,745150478,48,женский,екатеринбург,россия,2,26.08.2022,25000.0,Warface
3924,745150478,48,женский,екатеринбург,россия,2,26.08.2022,25000.0,Free Fire
3925,745147736,32,мужской,город не указан,россия,0,26.08.2022,25000.0,StarCraft 2
3926,745147736,32,мужской,город не указан,россия,0,26.08.2022,25000.0,Warface
3927,745147736,32,мужской,город не указан,россия,0,26.08.2022,25000.0,Free Fire
3928,745131833,24,мужской,город не указан,россия,,03.09.2022,25000.0,StarCraft 2
3929,745131833,24,мужской,город не указан,россия,,03.09.2022,25000.0,Warface
3930,745131833,24,мужской,город не указан,россия,,03.09.2022,25000.0,Free Fire
3931,745126281,20,мужской,иерусалим,израиль,2,03.09.2022,159450.0,StarCraft 2
3932,745126281,20,мужской,иерусалим,израиль,2,03.09.2022,159450.0,Warface
3933,745126281,20,мужской,иерусалим,израиль,2,03.09.2022,159450.0,Free Fire
3934,745123763,39,женский,город не указан,россия,0,03.09.2022,25000.0,StarCraft 2
3935,745123763,39,женский,город не указан,россия,0,03.09.2022,25000.0,Warface
3936,745123763,39,женский,город не указан,россия,0,03.09.2022,25000.0,Free Fire
3937,745116623,19,мужской,город не указан,россия,4,03.09.2022,25000.0,StarCraft 2
3938,745116623,19,мужской,город не указан,россия,4,03.09.2022,25000.0,Warface
3939,745116623,19,мужской,город не указан,россия,4,03.09.2022,25000.0,Free Fire
3940,745113145,19,мужской,город не указан,россия,2,,25000.0,CS:GO
3941,745102208,27,мужской,город не указан,россия,0,22.08.2022,25000.0,CS:GO
3942,745091110,18,мужской,краснодар,россия,1,29.08.2022,25000.0,CS:GO
3943,745086463,35,мужской,город не указан,россия,22,03.09.2022,25000.0,CS:GO
3944,745068441,19,мужской,город не указан,россия,4,03.09.2022,25000.0,Overwatch
3945,745065280,16,мужской,город не указан,россия,0,29.08.2022,25000.0,Overwatch
3946,745062891,24,мужской,город не указан,украина,6,03.09.2022,100000.0,Overwatch
3947,745054086,24,мужской,город не указан,россия,,21.08.2022,25000.0,Overwatch
3948,745048971,21,мужской,город не указан,россия,,27.08.2022,25000.0,Overwatch
3949,745047014,16,мужской,город не указан,россия,,03.09.2022,25000.0,Overwatch
3950,745032997,21,мужской,город не указан,россия,1,03.09.2022,25000.0,Free Fire
3951,745024006,24,мужской,город не указан,россия,0,03.09.2022,25000.0,Free Fire
3952,745013688,24,мужской,warszawa,польша,0,18.08.2022,159450.0,Dota Underlords
3953,745013688,24,мужской,warszawa,польша,0,18.08.2022,159450.0,Quake Champions
3954,745013688,24,мужской,warszawa,польша,0,18.08.2022,159450.0,Heroes of the Storm
3955,745007633,18,мужской,город не указан,россия,1,29.08.2022,25000.0,Dota Underlords
3956,745007633,18,мужской,город не указан,россия,1,29.08.2022,25000.0,Quake Champions
3957,745007633,18,мужской,город не указан,россия,1,29.08.2022,25000.0,Heroes of the Storm
3958,745006970,24,мужской,город не указан,россия,0,02.09.2022,25000.0,Dota Underlords
3959,745006970,24,мужской,город не указан,россия,0,02.09.2022,25000.0,Quake Champions
3960,745006970,24,мужской,город не указан,россия,0,02.09.2022,25000.0,Heroes of the Storm
3961,744998968,24,мужской,город не указан,россия,3,03.09.2022,25000.0,Dota Underlords
3962,744998968,24,мужской,город не указан,россия,3,03.09.2022,25000.0,Quake Champions
3963,744998968,24,мужской,город не указан,россия,3,03.09.2022,25000.0,Heroes of the Storm
3964,744997818,33,мужской,город не указан,россия,2,02.09.2022,25000.0,Quake Champions
3965,744997440,24,женский,москва,россия,,28.08.2022,25000.0,Quake Champions
3966,744996561,22,мужской,город не указан,россия,,01.09.2022,25000.0,Quake Champions
3967,744978852,16,мужской,город не указан,россия,1,03.09.2022,25000.0,PUBG
3968,744976700,24,мужской,город не указан,россия,2,03.09.2022,25000.0,PUBG
3969,744976639,19,мужской,город не указан,россия,0,17.08.2022,25000.0,Heroes of the Storm
3970,744973581,24,мужской,stockholm,швеция,2,03.09.2022,159450.0,Heroes of the Storm
3971,744969839,25,мужской,город не указан,россия,0,31.08.2022,25000.0,Apex Legends
3972,744957257,24,мужской,город не указан,россия,1,03.09.2022,25000.0,Apex Legends
3973,744933754,24,мужской,город не указан,россия,2,25.08.2022,25000.0,Apex Legends
3974,744927246,24,мужской,город не указан,россия,,20.08.2022,25000.0,Heroes of the Storm
3975,744920072,24,женский,город не указан,россия,,30.08.2022,25000.0,Warcraft III
