id,age,sex,city,country,followers_count,last_seen,costs_to_rur,games
746929375,18,мужской,город не указан,россия,1,03.09.2022,25000.0,Dota 2
746924560,47,мужской,город не указан,россия,,03.09.2022,25000.0,Dota 2
746922360,24,мужской,город не указан,россия,0,02.09.2022,25000.0,StarCraft 2
746905343,27,мужской,лох,россия,16,03.09.2022,25000.0,StarCraft 2
746873424,18,женский,санкт-петербург,россия,,03.09.2022,25000.0,StarCraft 2
746871744,20,мужской,город не указан,россия,1,03.09.2022,25000.0,StarCraft 2
746845033,24,мужской,город не указан,россия,0,03.09.2022,25000.0,StarCraft 2
746825844,18,мужской,город не указан,россия,,03.09.2022,25000.0,StarCraft 2
746822021,25,женский,город не указан,россия,0,29.08.2022,25000.0,StarCraft 2
746820480,21,мужской,город не указан,россия,2,02.09.2022,25000.0,StarCraft 2
746811681,17,мужской,город не указан,россия,0,03.09.2022,25000.0,StarCraft 2
746805858,22,мужской,город не указан,россия,0,03.09.2022,25000.0,StarCraft 2
746801475,27,мужской,город не указан,россия,0,03.09.2022,25000.0,StarCraft 2
746779438,17,женский,город не указан,россия,0,03.09.2022,25000.0,StarCraft 2
746762696,20,женский,город не указан,россия,,02.09.2022,25000.0,StarCraft 2
746737844,61,женский,город не указан,россия,3,03.09.2022,25000.0,StarCraft 2
746731609,17,мужской,город не указан,россия,,03.09.2022,25000.0,League of Legends
746698644,21,женский,город не указан,россия,0,27.08.2022,25000.0,League of Legends
746696956,16,мужской,город не указан,россия,55,03.09.2022,25000.0,League of Legends
746689041,19,мужской,город не указан,россия,0,26.08.2022,25000.0,League of Legends
746682587,17,мужской,город не указан,россия,0,03.09.2022,25000.0,League of Legends
746681294,22,мужской,город не указан,россия,3,28.08.2022,25000.0,League of Legends
746674361,18,мужской,город не указан,россия,5,03.09.2022,25000.0,Warface
746667568,24,женский,город не указан,россия,,03.09.2022,25000.0,Warface
746654081,23,мужской,город не указан,россия,0,30.08.2022,25000.0,Warface
746652610,21,мужской,город не указан,россия,0,31.08.2022,25000.0,Warface
746649406,46,мужской,москва,россия,0,03.09.2022,25000.0,Warcraft III
746644083,24,мужской,город не указан,россия,1,03.09.2022,25000.0,Warcraft III
746638546,25,мужской,город не указан,россия,1,01.09.2022,25000.0,Warcraft III
746630658,21,мужской,город не указан,россия,6,01.09.2022,25000.0,Warcraft III
746626537,20,женский,город не указан,россия,,03.09.2022,25000.0,Warcraft III
746617876,25,женский,город не указан,россия,0,02.09.2022,25000.0,Warcraft III
746604115,24,мужской,город не указан,россия,0,03.09.2022,25000.0,League of Legends
746604115,24,мужской,город не указан,россия,0,03.09.2022,25000.0,Valorant
746604115,24,мужской,город не указан,россия,0,03.09.2022,25000.0,Apex Legends
746593582,33,мужской,город не указан,россия,6,03.09.2022,25000.0,League of Legends
746593582,33,мужской,город не указан,россия,6,03.09.2022,25000.0,Valorant
746593582,33,мужской,город не указан,россия,6,03.09.2022,25000.0,Apex Legends
746559307,23,мужской,gdańsk,польша,0,03.09.2022,531500.0,League of Legends
746559307,23,мужской,gdańsk,польша,0,03.09.2022,531500.0,Valorant
746559307,23,мужской,gdańsk,польша,0,03.09.2022,531500.0,Apex Legends
746556669,17,мужской,город не указан,россия,0,31.08.2022,25000.0,League of Legends
746556669,17,мужской,город не указан,россия,0,31.08.2022,25000.0,Valorant
746556669,17,мужской,город не указан,россия,0,31.08.2022,25000.0,Apex Legends
746554994,20,мужской,город не указан,россия,3,03.09.2022,25000.0,League of Legends
746554994,20,мужской,город не указан,россия,3,03.09.2022,25000.0,Valorant
746554994,20,мужской,город не указан,россия,3,03.09.2022,25000.0,Apex Legends
746537829,24,мужской,город не указан,россия,,02.09.2022,25000.0,Warface
746523822,18,мужской,город не указан,россия,1,03.09.2022,25000.0,Free Fire
746516551,19,женский,город не указан,россия,0,31.08.2022,25000.0,Free Fire
746509249,18,мужской,нефтеюганск,россия,,03.09.2022,25000.0,Free Fire
746494957,17,мужской,город не указан,россия,2,27.08.2022,25000.0,Free Fire
746464974,23,мужской,город не указан,россия,1,03.09.2022,25000.0,Free Fire
746458261,24,мужской,орёл,россия,8,03.09.2022,25000.0,Dota Underlords
746442340,25,мужской,город не указан,россия,1,29.08.2022,25000.0,Dota Underlords
746415556,26,мужской,город не указан,россия,,01.09.2022,25000.0,Hearthstone
746415546,19,мужской,город не указан,россия,0,03.09.2022,25000.0,Hearthstone
746411025,19,женский,город не указан,россия,,01.09.2022,25000.0,Dota Underlords
746393436,20,мужской,город не указан,россия,2,03.09.2022,25000.0,PUBG
746391442,22,мужской,город не указан,россия,0,03.09.2022,25000.0,PUBG
746385733,26,мужской,город не указан,россия,0,03.09.2022,25000.0,PUBG
746385301,19,мужской,город не указан,россия,0,03.09.2022,25000.0,PUBG
746365414,17,мужской,город не указан,россия,0,03.09.2022,25000.0,Hearthstone
746362373,23,мужской,город не указан,россия,0,03.09.2022,25000.0,Hearthstone
746341881,20,мужской,город не указан,россия,2,03.09.2022,25000.0,Dota 2
746341881,20,мужской,город не указан,россия,2,03.09.2022,25000.0,CS:GO
746341881,20,мужской,город не указан,россия,2,03.09.2022,25000.0,Warcraft III
746322327,20,мужской,город не указан,россия,0,03.09.2022,25000.0,Dota 2
746322327,20,мужской,город не указан,россия,0,03.09.2022,25000.0,CS:GO
746322327,20,мужской,город не указан,россия,0,03.09.2022,25000.0,Warcraft III
746316475,20,мужской,город не указан,россия,,03.09.2022,25000.0,Dota 2
746316475,20,мужской,город не указан,россия,,03.09.2022,25000.0,CS:GO
746316475,20,мужской,город не указан,россия,,03.09.2022,25000.0,Warcraft III
746310324,54,мужской,город не указан,россия,0,29.08.2022,25000.0,Quake Champions
746294671,18,мужской,город не указан,россия,3,03.09.2022,25000.0,Quake Champions
746251684,29,мужской,город не указан,россия,,01.09.2022,25000.0,Quake Champions
746211820,21,мужской,город не указан,россия,2,25.08.2022,25000.0,Dota 2
746205160,24,мужской,город не указан,россия,0,02.09.2022,25000.0,Dota 2
746193054,22,мужской,город не указан,россия,2,27.08.2022,25000.0,Dota 2
746181189,23,мужской,город не указан,россия,0,23.08.2022,25000.0,Dota 2
746176291,23,мужской,город не указан,россия,1,02.09.2022,25000.0,Dota 2
746154318,19,мужской,город не указан,россия,0,24.08.2022,25000.0,Dota 2
746145426,19,мужской,город не указан,россия,1,01.09.2022,25000.0,League of Legends
746145426,19,мужской,город не указан,россия,1,01.09.2022,25000.0,Valorant
746145426,19,мужской,город не указан,россия,1,01.09.2022,25000.0,Apex Legends
746135033,23,мужской,город не указан,россия,0,31.08.2022,25000.0,League of Legends
746135033,23,мужской,город не указан,россия,0,31.08.2022,25000.0,Valorant
746135033,23,мужской,город не указан,россия,0,31.08.2022,25000.0,Apex Legends
746117744,23,мужской,город не указан,россия,2,31.08.2022,25000.0,League of Legends
746117744,23,мужской,город не указан,россия,2,31.08.2022,25000.0,Valorant
746117744,23,мужской,город не указан,россия,2,31.08.2022,25000.0,Apex Legends
746108077,17,мужской,город не указан,россия,3,03.09.2022,25000.0,League of Legends
746108077,17,мужской,город не указан,россия,3,03.09.2022,25000.0,Valorant
746108077,17,мужской,город не указан,россия,3,03.09.2022,25000.0,Apex Legends
746069959,24,мужской,город не указан,россия,2,01.09.2022,25000.0,League of Legends
746069959,24,мужской,город не указан,россия,2,01.09.2022,25000.0,Valorant
746069959,24,мужской,город не указан,россия,2,01.09.2022,25000.0,Apex Legends
746065687,24,мужской,город не указан,россия,0,23.08.2022,25000.0,Quake Champions
746063145,25,мужской,город не указан,россия,0,30.08.2022,25000.0,Overwatch
746062142,24,женский,город не указан,россия,3,03.09.2022,25000.0,Overwatch
746061806,27,мужской,город не указан,россия,1,03.09.2022,25000.0,Overwatch
746011784,19,женский,севастополь,россия,4,03.09.2022,25000.0,Overwatch
745994717,24,мужской,санкт-петербург,россия,2,03.09.2022,25000.0,Quake Champions
745982958,20,мужской,gaborone,ботсвана,8,03.09.2022,150000.0,Warcraft III
745977313,25,мужской,город не указан,россия,1,02.09.2022,25000.0,Warcraft III
745972964,23,мужской,город не указан,россия,,03.09.2022,25000.0,Warcraft III
745953561,25,мужской,город не указан,россия,,28.08.2022,25000.0,Apex Legends
745946297,26,мужской,москва,россия,23,03.09.2022,25000.0,Apex Legends
745940930,22,мужской,город не указан,россия,3,31.08.2022,25000.0,Apex Legends
745940418,45,мужской,город не указан,россия,0,03.09.2022,25000.0,Apex Legends
745933696,20,мужской,город не указан,россия,1,03.09.2022,25000.0,Apex Legends
745924660,24,мужской,город не указан,россия,0,27.08.2022,25000.0,Apex Legends
745913649,20,мужской,город не указан,россия,5,03.09.2022,25000.0,Apex Legends
745904650,45,мужской,город не указан,россия,,03.09.2022,25000.0,Apex Legends
745902306,24,мужской,город не указан,россия,0,03.09.2022,25000.0,Warface
745901471,24,мужской,город не указан,россия,5,01.09.2022,25000.0,Warface
745896670,20,мужской,ростов-на-дону,россия,,03.09.2022,25000.0,PUBG
745884578,40,мужской,город не указан,россия,1,30.08.2022,25000.0,PUBG
745884282,29,мужской,город не указан,россия,0,03.09.2022,25000.0,PUBG
745864209,25,женский,город не указан,россия,6,03.09.2022,25000.0,PUBG
745858958,16,мужской,город не указан,россия,1,02.09.2022,25000.0,Warface
745840721,18,мужской,запорожье,украина,0,02.09.2022,100000.0,Warface
745822729,24,мужской,город не указан,россия,0,01.09.2022,25000.0,Warface
745814557,25,мужской,город не указан,россия,0,03.09.2022,25000.0,Warface
745814052,21,мужской,город не указан,россия,,03.09.2022,25000.0,Warface
745810738,20,мужской,город не указан,россия,0,02.09.2022,25000.0,Warface
745808451,23,мужской,город не указан,россия,1,03.09.2022,25000.0,Overwatch
745776749,34,женский,город не указан,россия,20,03.09.2022,25000.0,Overwatch
745776361,20,мужской,город не указан,россия,,03.09.2022,25000.0,Overwatch
745775160,24,мужской,город не указан,россия,0,03.09.2022,25000.0,Overwatch
745771390,24,женский,город не указан,россия,,03.09.2022,25000.0,Warface
745765371,23,мужской,город не указан,россия,0,21.08.2022,25000.0,Warface
745760946,21,мужской,город не указан,россия,0,03.09.2022,25000.0,Warface
745751168,20,мужской,город не указан,россия,1,01.09.2022,25000.0,League of Legends
745751168,20,мужской,город не указан,россия,1,01.09.2022,25000.0,Valorant
745751168,20,мужской,город не указан,россия,1,01.09.2022,25000.0,Apex Legends
745748057,31,мужской,караганда,казахстан,0,24.08.2022,1036000.0,League of Legends
745748057,31,мужской,караганда,казахстан,0,24.08.2022,1036000.0,Valorant
745748057,31,мужской,караганда,казахстан,0,24.08.2022,1036000.0,Apex Legends
745747938,23,мужской,город не указан,россия,0,31.08.2022,25000.0,League of Legends
745747938,23,мужской,город не указан,россия,0,31.08.2022,25000.0,Valorant
745747938,23,мужской,город не указан,россия,0,31.08.2022,25000.0,Apex Legends
745745790,19,мужской,санкт-петербург,россия,1,28.08.2022,25000.0,League of Legends
745745790,19,мужской,санкт-петербург,россия,1,28.08.2022,25000.0,Valorant
745745790,19,мужской,санкт-петербург,россия,1,28.08.2022,25000.0,Apex Legends
745733143,17,мужской,владимир,россия,0,03.09.2022,25000.0,League of Legends
745733143,17,мужской,владимир,россия,0,03.09.2022,25000.0,Valorant
745733143,17,мужской,владимир,россия,0,03.09.2022,25000.0,Apex Legends
745706366,18,мужской,москва,россия,0,03.09.2022,25000.0,Warcraft III
745679461,20,мужской,город не указан,россия,,02.09.2022,25000.0,Warcraft III
745674712,18,мужской,город не указан,россия,,03.09.2022,25000.0,Warcraft III
745651528,20,мужской,санкт-петербург,россия,1,03.09.2022,25000.0,Warcraft III
745643401,16,мужской,город не указан,россия,1,02.09.2022,25000.0,Warcraft III
745642657,19,мужской,город не указан,россия,,03.09.2022,25000.0,Warcraft III
745635313,45,мужской,город не указан,россия,0,03.09.2022,25000.0,League of Legends
745615780,21,мужской,город не указан,россия,,03.09.2022,25000.0,League of Legends
745615087,26,мужской,город не указан,россия,3,03.09.2022,25000.0,League of Legends
745607137,25,мужской,город не указан,россия,3,02.09.2022,25000.0,League of Legends
745601885,25,женский,город не указан,россия,,02.09.2022,25000.0,League of Legends
745600460,20,мужской,город не указан,россия,0,24.08.2022,25000.0,League of Legends
745594626,25,мужской,казань,россия,,31.08.2022,25000.0,League of Legends
745584629,39,мужской,город не указан,россия,1,03.09.2022,25000.0,Dota 2
745584629,39,мужской,город не указан,россия,1,03.09.2022,25000.0,CS:GO
745584629,39,мужской,город не указан,россия,1,03.09.2022,25000.0,Warcraft III
745578487,27,мужской,город не указан,россия,8,03.09.2022,25000.0,Dota 2
745578487,27,мужской,город не указан,россия,8,03.09.2022,25000.0,CS:GO
745578487,27,мужской,город не указан,россия,8,03.09.2022,25000.0,Warcraft III
745578062,23,мужской,санкт-петербург,россия,1,27.08.2022,25000.0,Dota 2
745578062,23,мужской,санкт-петербург,россия,1,27.08.2022,25000.0,CS:GO
745578062,23,мужской,санкт-петербург,россия,1,27.08.2022,25000.0,Warcraft III
745574641,23,мужской,город не указан,россия,1,03.09.2022,25000.0,Dota 2
745574641,23,мужской,город не указан,россия,1,03.09.2022,25000.0,CS:GO
745574641,23,мужской,город не указан,россия,1,03.09.2022,25000.0,Warcraft III
745564391,24,мужской,город не указан,россия,0,26.08.2022,25000.0,Dota 2
745564391,24,мужской,город не указан,россия,0,26.08.2022,25000.0,CS:GO
745564391,24,мужской,город не указан,россия,0,26.08.2022,25000.0,Warcraft III
745558708,18,мужской,город не указан,россия,1,24.08.2022,25000.0,League of Legends
745554624,23,мужской,новосибирск,россия,1,03.09.2022,25000.0,League of Legends
745549847,16,мужской,город не указан,россия,0,03.09.2022,25000.0,League of Legends
745545390,21,мужской,город не указан,россия,0,22.08.2022,25000.0,StarCraft 2
745537142,21,мужской,город не указан,россия,2,25.08.2022,25000.0,StarCraft 2
745536981,24,женский,город не указан,россия,0,03.09.2022,25000.0,StarCraft 2
745524848,21,мужской,новосибирск,россия,10,03.09.2022,25000.0,StarCraft 2
745496058,16,женский,город не указан,россия,1,02.09.2022,25000.0,StarCraft 2
745494309,24,женский,город не указан,россия,2,03.09.2022,25000.0,StarCraft 2
745487862,26,женский,город не указан,россия,,03.09.2022,25000.0,StarCraft 2
745477679,21,мужской,город не указан,россия,5,03.09.2022,25000.0,PUBG
745477662,25,мужской,город не указан,россия,4,03.09.2022,25000.0,PUBG
745476232,24,мужской,город не указан,россия,1,03.09.2022,25000.0,PUBG
745469579,21,мужской,город не указан,россия,2,03.09.2022,25000.0,StarCraft 2
745462936,26,женский,город не указан,россия,1,29.08.2022,25000.0,StarCraft 2
745450287,19,женский,город не указан,россия,2,03.09.2022,25000.0,Dota Underlords
745447849,23,мужской,город не указан,россия,,24.08.2022,25000.0,Hearthstone
745430338,25,мужской,город не указан,россия,9,03.09.2022,25000.0,Hearthstone
745422387,49,мужской,город не указан,россия,2,03.09.2022,25000.0,Hearthstone
745404972,45,женский,город не указан,россия,0,03.09.2022,25000.0,Hearthstone
745386728,25,мужской,рязань,россия,,03.09.2022,25000.0,Hearthstone
745375914,20,мужской,новокузнецк,россия,0,23.08.2022,25000.0,Hearthstone
745357196,45,мужской,владивосток,россия,,28.08.2022,25000.0,Hearthstone
745355860,23,мужской,город не указан,россия,,03.09.2022,25000.0,Hearthstone
745353661,27,мужской,иркутск,россия,4,03.09.2022,25000.0,Dota Underlords
745343161,20,женский,город не указан,россия,,03.09.2022,25000.0,Fortnite
745341463,21,мужской,город не указан,россия,0,21.08.2022,25000.0,Fortnite
745340628,22,мужской,ярославль,россия,4,03.09.2022,25000.0,Fortnite
745331891,21,женский,город не указан,россия,,03.09.2022,25000.0,Fortnite
745328285,16,мужской,город не указан,россия,1,03.09.2022,25000.0,Fortnite
745315627,22,мужской,город не указан,россия,6,03.09.2022,25000.0,Fortnite
745315119,24,мужской,город не указан,россия,0,03.09.2022,25000.0,Warcraft III
745302175,17,мужской,краснодарский,россия,2,03.09.2022,25000.0,Warcraft III
745297323,26,мужской,город не указан,россия,1,03.09.2022,25000.0,Warcraft III
745288981,26,мужской,самара,россия,1,02.09.2022,25000.0,Warcraft III
745287827,49,мужской,город не указан,россия,1364,03.09.2022,25000.0,Warcraft III
745274737,59,мужской,london,великобритания,,03.09.2022,531500.0,Warcraft III
745272641,20,мужской,город не указан,россия,0,03.09.2022,25000.0,Warcraft III
745261791,26,мужской,город не указан,россия,3,03.09.2022,25000.0,Warcraft III
745244857,24,мужской,город не указан,россия,,03.09.2022,25000.0,Warcraft III
745236954,16,мужской,город не указан,россия,1,02.09.2022,25000.0,Warcraft III
745232049,24,мужской,город не указан,россия,6,26.08.2022,25000.0,Warcraft III
745226323,40,мужской,город не указан,россия,3,02.09.2022,25000.0,Warcraft III
745185508,20,мужской,город не указан,германия,0,31.08.2022,159450.0,Free Fire
745155930,23,мужской,город не указан,россия,0,24.08.2022,25000.0,League of Legends
745155930,23,мужской,город не указан,россия,0,24.08.2022,25000.0,Valorant
745155930,23,мужской,город не указан,россия,0,24.08.2022,25000.0,Apex Legends
745155428,18,мужской,город не указан,россия,0,03.09.2022,25000.0,League of Legends
745155428,18,мужской,город не указан,россия,0,03.09.2022,25000.0,Valorant
745155428,18,мужской,город не указан,россия,0,03.09.2022,25000.0,Apex Legends
745154504,19,мужской,город не указан,россия,2,03.09.2022,25000.0,League of Legends
745154504,19,мужской,город не указан,россия,2,03.09.2022,25000.0,Valorant
745154504,19,мужской,город не указан,россия,2,03.09.2022,25000.0,Apex Legends
745152988,17,мужской,город не указан,россия,,03.09.2022,25000.0,League of Legends
745152988,17,мужской,город не указан,россия,,03.09.2022,25000.0,Valorant
745152988,17,мужской,город не указан,россия,,03.09.2022,25000.0,Apex Legends
745150478,48,женский,екатеринбург,россия,2,26.08.2022,25000.0,StarCraft 2
745150478,48,женский,екатеринбург,россия,2,26.08.2022,25000.0,Warface
745150478,48,женский,екатеринбург,россия,2,26.08.2022,25000.0,Free Fire
745147736,32,мужской,город не указан,россия,0,26.08.2022,25000.0,StarCraft 2
745147736,32,мужской,город не указан,россия,0,26.08.2022,25000.0,Warface
745147736,32,мужской,город не указан,россия,0,26.08.2022,25000.0,Free Fire
745131833,24,мужской,город не указан,россия,,03.09.2022,25000.0,StarCraft 2
745131833,24,мужской,город не указан,россия,,03.09.2022,25000.0,Warface
745131833,24,мужской,город не указан,россия,,03.09.2022,25000.0,Free Fire
745126281,20,мужской,иерусалим,израиль,2,03.09.2022,159450.0,StarCraft 2
745126281,20,мужской,иерусалим,израиль,2,03.09.2022,159450.0,Warface
745126281,20,мужской,иерусалим,израиль,2,03.09.2022,159450.0,Free Fire
745123763,39,женский,город не указан,россия,0,03.09.2022,25000.0,StarCraft 2
745123763,39,женский,город не указан,россия,0,03.09.2022,25000.0,Warface
745123763,39,женский,город не указан,россия,0,03.09.2022,25000.0,Free Fire
745116623,19,мужской,город не указан,россия,4,03.09.2022,25000.0,StarCraft 2
745116623,19,мужской,город не указан,россия,4,03.09.2022,25000.0,Warface
745116623,19,мужской,город не указан,россия,4,03.09.2022,25000.0,Free Fire
745113145,19,мужской,город не указан,россия,2,,25000.0,CS:GO
745102208,27,мужской,город не указан,россия,0,22.08.2022,25000.0,CS:GO
745091110,18,мужской,краснодар,россия,1,29.08.2022,25000.0,CS:GO
745086463,35,мужской,город не указан,россия,22,03.09.2022,25000.0,CS:GO
745068441,19,мужской,город не указан,россия,4,03.09.2022,25000.0,Overwatch
745065280,16,мужской,город не указан,россия,0,29.08.2022,25000.0,Overwatch
745062891,24,мужской,город не указан,украина,6,03.09.2022,100000.0,Overwatch
745054086,24,мужской,город не указан,россия,,21.08.2022,25000.0,Overwatch
745048971,21,мужской,город не указан,россия,,27.08.2022,25000.0,Overwatch
745047014,16,мужской,город не указан,россия,,03.09.2022,25000.0,Overwatch
745032997,21,мужской,город не указан,россия,1,03.09.2022,25000.0,Free Fire
745024006,24,мужской,город не указан,россия,0,03.09.2022,25000.0,Free Fire
745013688,24,мужской,warszawa,польша,0,18.08.2022,159450.0,Dota Underlords
745013688,24,мужской,warszawa,польша,0,18.08.2022,159450.0,Quake Champions
745013688,24,мужской,warszawa,польша,0,18.08.2022,159450.0,Heroes of the Storm
745007633,18,мужской,город не указан,россия,1,29.08.2022,25000.0,Dota Underlords
745007633,18,мужской,город не указан,россия,1,29.08.2022,25000.0,Quake Champions
745007633,18,мужской,город не указан,россия,1,29.08.2022,25000.0,Heroes of the Storm
745006970,24,мужской,город не указан,россия,0,02.09.2022,25000.0,Dota Underlords
745006970,24,мужской,город не указан,россия,0,02.09.2022,25000.0,Quake Champions
745006970,24,мужской,город не указан,россия,0,02.09.2022,25000.0,Heroes of the Storm
744998968,24,мужской,город не указан,россия,3,03.09.2022,25000.0,Dota Underlords
744998968,24,мужской,город не указан,россия,3,03.09.2022,25000.0,Quake Champions
744998968,24,мужской,город не указан,россия,3,03.09.2022,25000.0,Heroes of the Storm
744997818,33,мужской,город не указан,россия,2,02.09.2022,25000.0,Quake Champions
744997440,24,женский,москва,россия,,28.08.2022,25000.0,Quake Champions
744996561,22,мужской,город не указан,россия,,01.09.2022,25000.0,Quake Champions
744978852,16,мужской,город не указан,россия,1,03.09.2022,25000.0,PUBG
744976700,24,мужской,город не указан,россия,2,03.09.2022,25000.0,PUBG
744976639,19,мужской,город не указан,россия,0,17.08.2022,25000.0,Heroes of the Storm
744973581,24,мужской,stockholm,швеция,2,03.09.2022,159450.0,Heroes of the Storm
744969839,25,мужской,город не указан,россия,0,31.08.2022,25000.0,Apex Legends
744957257,24,мужской,город не указан,россия,1,03.09.2022,25000.0,Apex Legends
744933754,24,мужской,город не указан,россия,2,25.08.2022,25000.0,Apex Legends
744927246,24,мужской,город не указан,россия,,20.08.2022,25000.0,Heroes of the Storm
744920072,24,женский,город не указан,россия,,30.08.2022,25000.0,Warcraft III
744920072,24,женский,город не указан,россия,,30.08.2022,25000.0,StarCraft 2
744919750,24,мужской,город не указан,россия,0,01.09.2022,25000.0,Warcraft III
744919750,24,мужской,город не указан,россия,0,01.09.2022,25000.0,StarCraft 2
744913354,18,мужской,город не указан,россия,5,03.09.2022,25000.0,Warcraft III
744913354,18,мужской,город не указан,россия,5,03.09.2022,25000.0,StarCraft 2
744908321,21,мужской,город не указан,россия,1,03.09.2022,25000.0,Warcraft III
744908321,21,мужской,город не указан,россия,1,03.09.2022,25000.0,StarCraft 2
744900533,18,мужской,город не указан,россия,1,03.09.2022,25000.0,Warcraft III
744900533,18,мужской,город не указан,россия,1,03.09.2022,25000.0,StarCraft 2
744898626,17,мужской,город не указан,россия,0,01.09.2022,25000.0,Warcraft III
744898626,17,мужской,город не указан,россия,0,01.09.2022,25000.0,StarCraft 2
744881342,18,мужской,город не указан,россия,0,03.09.2022,25000.0,Warcraft III
744881342,18,мужской,город не указан,россия,0,03.09.2022,25000.0,StarCraft 2
744880730,20,мужской,воронеж,россия,2,18.08.2022,25000.0,Warcraft III
744880730,20,мужской,воронеж,россия,2,18.08.2022,25000.0,StarCraft 2
744868972,19,мужской,durrës,албания,0,22.08.2022,531500.0,Heroes of the Storm
744856266,45,мужской,город не указан,россия,1,03.09.2022,25000.0,Heroes of the Storm
744854149,23,мужской,город не указан,россия,0,28.08.2022,25000.0,Heroes of the Storm
744853930,24,мужской,город не указан,россия,1,22.08.2022,25000.0,Heroes of the Storm
744842930,28,мужской,город не указан,россия,0,02.09.2022,25000.0,Heroes of the Storm
744842167,18,мужской,город не указан,россия,2,03.09.2022,50000.0,Heroes of the Storm
744840473,23,мужской,город не указан,россия,0,03.09.2022,50000.0,Heroes of the Storm
744838518,20,мужской,санкт-петербург,россия,1,03.09.2022,50000.0,Heroes of the Storm
744837895,24,мужской,город не указан,россия,1,01.09.2022,50000.0,Heroes of the Storm
744832474,28,мужской,город не указан,россия,0,02.09.2022,50000.0,Warcraft III
744832474,28,мужской,город не указан,россия,0,02.09.2022,50000.0,StarCraft 2
744829072,24,мужской,город не указан,россия,,03.09.2022,50000.0,Dota 2
744829072,24,мужской,город не указан,россия,,03.09.2022,50000.0,CS:GO
744826353,21,мужской,город не указан,россия,0,18.08.2022,50000.0,Dota 2
744826353,21,мужской,город не указан,россия,0,18.08.2022,50000.0,CS:GO
744822669,119,женский,город не указан,россия,0,03.09.2022,25000.0,Dota 2
744822669,119,женский,город не указан,россия,0,03.09.2022,25000.0,CS:GO
744800988,46,мужской,город не указан,россия,0,03.09.2022,25000.0,Dota 2
744800988,46,мужской,город не указан,россия,0,03.09.2022,25000.0,CS:GO
744799116,91,мужской,город не указан,россия,0,03.09.2022,25000.0,Dota 2
744799116,91,мужской,город не указан,россия,0,03.09.2022,25000.0,CS:GO
744788653,16,мужской,город не указан,россия,0,21.08.2022,25000.0,Dota 2
744788653,16,мужской,город не указан,россия,0,21.08.2022,25000.0,CS:GO
744788300,16,мужской,город не указан,россия,2,03.09.2022,25000.0,Dota 2
744788300,16,мужской,город не указан,россия,2,03.09.2022,25000.0,CS:GO
744784010,20,женский,новосибирск,россия,,16.08.2022,25000.0,Dota 2
744784010,20,женский,новосибирск,россия,,16.08.2022,25000.0,CS:GO
744782860,22,мужской,город не указан,россия,,03.09.2022,25000.0,Dota 2
744782860,22,мужской,город не указан,россия,,03.09.2022,25000.0,CS:GO
744778752,23,мужской,город не указан,россия,0,03.09.2022,25000.0,PUBG
744777887,24,мужской,город не указан,россия,0,28.08.2022,25000.0,PUBG
744765278,19,мужской,алматы,казахстан,,03.09.2022,1295000.0,PUBG
744754738,20,мужской,город не указан,россия,1,25.08.2022,25000.0,PUBG
744752001,17,мужской,город не указан,россия,0,01.09.2022,25000.0,PUBG
744750379,40,мужской,киселевск,россия,0,28.08.2022,25000.0,PUBG
744735892,24,мужской,город не указан,россия,,02.09.2022,25000.0,Dota 2
744735892,24,мужской,город не указан,россия,,02.09.2022,25000.0,CS:GO
744730556,40,мужской,город не указан,россия,,03.09.2022,25000.0,League of Legends
744730556,40,мужской,город не указан,россия,,03.09.2022,25000.0,Valorant
744730556,40,мужской,город не указан,россия,,03.09.2022,25000.0,Apex Legends
744721496,20,мужской,город не указан,россия,3,03.09.2022,25000.0,League of Legends
744721496,20,мужской,город не указан,россия,3,03.09.2022,25000.0,Valorant
744721496,20,мужской,город не указан,россия,3,03.09.2022,25000.0,Apex Legends
744694932,17,мужской,чита,россия,0,15.08.2022,25000.0,Warface
744693740,76,мужской,город не указан,россия,1,31.08.2022,25000.0,Warface
744681266,92,мужской,город не указан,россия,0,03.09.2022,25000.0,Warface
744676864,24,женский,город не указан,россия,0,03.09.2022,25000.0,Warface
744674695,30,мужской,город не указан,россия,,17.08.2022,25000.0,Warface
744673554,23,мужской,город не указан,россия,0,03.09.2022,25000.0,Warface
744668927,23,женский,город не указан,россия,23,03.09.2022,25000.0,Warface
744668303,24,мужской,город не указан,россия,2,03.09.2022,25000.0,Warface
744664291,24,мужской,город не указан,россия,,03.09.2022,25000.0,Warface
744664126,17,мужской,челябинск,россия,9,03.09.2022,25000.0,Warface
744662996,31,мужской,город не указан,россия,1,03.09.2022,25000.0,Warface
744659901,32,мужской,город не указан,россия,0,03.09.2022,25000.0,Overwatch
744657222,24,мужской,город не указан,россия,0,01.09.2022,25000.0,Overwatch
744642327,24,мужской,город не указан,россия,0,23.08.2022,25000.0,Overwatch
744641549,24,мужской,город не указан,россия,2,02.09.2022,25000.0,Overwatch
744641302,24,мужской,город не указан,россия,,19.08.2022,25000.0,Overwatch
744637892,24,мужской,город не указан,россия,2,03.09.2022,25000.0,Overwatch
744634694,24,женский,город не указан,россия,1,03.09.2022,25000.0,Overwatch
744631546,22,мужской,город не указан,россия,0,03.09.2022,25000.0,Overwatch
744624673,16,мужской,город не указан,россия,,03.09.2022,25000.0,Overwatch
744621059,20,женский,город не указан,россия,,03.09.2022,25000.0,Overwatch
